,address,ypred,list,gain-loss,gain-loss%,url
7449239,"11018 W Ventana Dr S, Sun City, AZ 85373 ",224914.875,229000,-4085.125,-0.01783897379912669,https://www.zillow.com/homedetails/11018-W-Ventana-Dr-S-Sun-City-AZ-85373/2094989950_zpid/
7441988,"24648 W Sheraton Ln, Buckeye, AZ 85326 ",211785.578125,215900,-4114.421875,-0.019057072139879616,https://www.zillow.com/homedetails/24648-W-Sheraton-Ln-Buckeye-AZ-85326/95178269_zpid/
2024542,"9628 Spanish Steps Ln, Las Vegas, NV 89117 ",270868.15625,275000,-4131.84375,-0.015024886363636414,https://www.zillow.com/homedetails/9628-Spanish-Steps-Ln-Las-Vegas-NV-89117/7111439_zpid/
997099,"2058 E Spruce Dr, Chandler, AZ 85286 ",220858.8125,225000,-4141.1875,-0.018405277777777784,https://www.zillow.com/homedetails/2058-E-Spruce-Dr-Chandler-AZ-85286/52273179_zpid/
7436607,"2309 S 119th Dr, Avondale, AZ 85323 ",204248.96875,208397,-4148.03125,-0.019904467194825304,https://www.zillow.com/homedetails/2309-S-119th-Dr-Avondale-AZ-85323/95123250_zpid/
64621,"42414 N 46th Ln, Phoenix, AZ 85086 ",235746.484375,239900,-4153.515625,-0.017313529074614475,https://www.zillow.com/homedetails/42414-N-46th-Ln-Phoenix-AZ-85086/67774861_zpid/
589201,"11440 E Pratt Ave, Mesa, AZ 85212 ",274813.34375,279000,-4186.65625,-0.015005936379928309,https://www.zillow.com/homedetails/11440-E-Pratt-Ave-Mesa-AZ-85212/52432984_zpid/
1097562,"913 W Summit Pl, Chandler, AZ 85225 ",295702.09375,299900,-4197.90625,-0.013997686728909664,https://www.zillow.com/homedetails/913-W-Summit-Pl-Chandler-AZ-85225/8198813_zpid/
41088,"5435 W Atlantis Ave, Phoenix, AZ 85043 ",200685.0,204900,-4215.0,-0.020571010248901955,https://www.zillow.com/homedetails/5435-W-Atlantis-Ave-Phoenix-AZ-85043/71604588_zpid/
1550067,"26414 S Howard Dr, Sun Lakes, AZ 85248 ",270666.78125,274900,-4233.21875,-0.015399122408148447,https://www.zillow.com/homedetails/26414-S-Howard-Dr-Sun-Lakes-AZ-85248/8221672_zpid/
255899,"502 W Fellars Dr, Phoenix, AZ 85023 ",245256.359375,249500,-4243.640625,-0.01700857965931868,https://www.zillow.com/homedetails/502-W-Fellars-Dr-Phoenix-AZ-85023/7965312_zpid/
7456052,"3020 E South Fork Dr, Phoenix, AZ 85048 ",285612.3125,289900,-4287.6875,-0.014790229389444631,https://www.zillow.com/homedetails/3020-E-South-Fork-Dr-Phoenix-AZ-85048/8256693_zpid/
7437620,"11310 E Posada Ave, Mesa, AZ 85212 ",244687.0625,249000,-4312.9375,-0.017321034136546176,https://www.zillow.com/homedetails/11310-E-Posada-Ave-Mesa-AZ-85212/2095081113_zpid/
1695005,"14403 W White Wood Dr, Sun City West, AZ 85375 ",335453.125,339777,-4323.875,-0.012725625925239181,https://www.zillow.com/homedetails/14403-W-White-Wood-Dr-Sun-City-West-AZ-85375/8118041_zpid/
7481299,"8833 S 51st St, Phoenix, AZ 85044 ",218163.984375,222500,-4336.015625,-0.019487710674157332,https://www.zillow.com/homedetails/8833-S-51st-St-Phoenix-AZ-85044/2095487721_zpid/
7455312,"3731 E Gleneagle Pl, Chandler, AZ 85249 ",270654.6875,275000,-4345.3125,-0.015801136363636337,https://www.zillow.com/homedetails/3731-E-Gleneagle-Pl-Chandler-AZ-85249/64698572_zpid/
7426630,"712 W Marlboro Dr, Chandler, AZ 85225 ",255540.109375,259900,-4359.890625,-0.016775262120046208,https://www.zillow.com/homedetails/712-W-Marlboro-Dr-Chandler-AZ-85225/66671418_zpid/
1907547,"7752 Lamb Silk Ct, Las Vegas, NV 89149 ",215130.3125,219500,-4369.6875,-0.019907460136674215,https://www.zillow.com/homedetails/7752-Lamb-Silk-Ct-Las-Vegas-NV-89149/124234874_zpid/
7429787,"3385 N Torrey Pines Dr, Las Vegas, NV 89108 ",310615.4375,315000,-4384.5625,-0.013919246031745991,https://www.zillow.com/homedetails/3385-N-Torrey-Pines-Dr-Las-Vegas-NV-89108/6931740_zpid/
7452308,"6952 E Madero Ave, Mesa, AZ 85209 ",363111.15625,367500,-4388.84375,-0.011942431972789103,https://www.zillow.com/homedetails/6952-E-Madero-Ave-Mesa-AZ-85209/8273962_zpid/
3482161,"808 Eastview Dr, Las Vegas, NV 89107 ",165508.609375,169900,-4391.390625,-0.02584691362566216,https://www.zillow.com/homedetails/808-Eastview-Dr-Las-Vegas-NV-89107/6957641_zpid/
72654,"4003 E Ironhorse Rd, Gilbert, AZ 85297 ",253503.875,257900,-4396.125,-0.0170458511050795,https://www.zillow.com/homedetails/4003-E-Ironhorse-Rd-Gilbert-AZ-85297/55280844_zpid/
7376362,"10723 E Navajo Pl, Sun Lakes, AZ 85248 ",210574.5,215000,-4425.5,-0.02058372093023253,https://www.zillow.com/homedetails/10723-E-Navajo-Pl-Sun-Lakes-AZ-85248/8217517_zpid/
6764008,"7329 Misty Glow Ct, Las Vegas, NV 89131 ",165560.109375,170000,-4439.890625,-0.02611700367647063,https://www.zillow.com/homedetails/7329-Misty-Glow-Ct-Las-Vegas-NV-89131/6892796_zpid/
4685098,"3693 Crestview Dr, Pittsburg, CA 94565 ",265533.125,270000,-4466.875,-0.016543981481481507,https://www.zillow.com/homedetails/3693-Crestview-Dr-Pittsburg-CA-94565/18325738_zpid/
1682144,"12743 W Junipero Dr, Sun City West, AZ 85375 ",238430.359375,242900,-4469.640625,-0.018401155310827533,https://www.zillow.com/homedetails/12743-W-Junipero-Dr-Sun-City-West-AZ-85375/67799549_zpid/
1682165,"12749 W Junipero Dr, Sun City West, AZ 85375 ",238411.625,242900,-4488.375,-0.018478283244133364,https://www.zillow.com/homedetails/12749-W-Junipero-Dr-Sun-City-West-AZ-85375/67799548_zpid/
1129836,"541 S Karen Dr, Chandler, AZ 85224 ",295509.9375,300000,-4490.0625,-0.014966875000000046,https://www.zillow.com/homedetails/541-S-Karen-Dr-Chandler-AZ-85224/8207850_zpid/
272298,"7737 E Luke Ln, Scottsdale, AZ 85250 ",368499.09375,373000,-4500.90625,-0.012066772788203783,https://www.zillow.com/homedetails/7737-E-Luke-Ln-Scottsdale-AZ-85250/7840040_zpid/
425766,"10013 W Kino Ln, Phoenix, AZ 85037 ",220495.0625,225000,-4504.9375,-0.020021944444444495,https://www.zillow.com/homedetails/10013-W-Kino-Ln-Phoenix-AZ-85037/7484017_zpid/
7471322,"18224 N Clemmer Ln, Phoenix, AZ 85022 ",288929.0625,293436,-4506.9375,-0.015359183944710253,https://www.zillow.com/homedetails/18224-N-Clemmer-Ln-Phoenix-AZ-85022/2094839233_zpid/
229733,"13642 S 42nd St, Phoenix, AZ 85044 ",225392.5625,229900,-4507.4375,-0.019606078729882515,https://www.zillow.com/homedetails/13642-S-42nd-St-Phoenix-AZ-85044/8256073_zpid/
7465861,"2250 N Jackson Pl, Chandler, AZ 85225 ",285372.59375,289900,-4527.40625,-0.015617130907209398,https://www.zillow.com/homedetails/2250-N-Jackson-Pl-Chandler-AZ-85225/8177924_zpid/
1912302,"6201 Dartle St, Las Vegas, NV 89130 ",375368.96875,379900,-4531.03125,-0.011926905106606989,https://www.zillow.com/homedetails/6201-Dartle-St-Las-Vegas-NV-89130/6896173_zpid/
19470,"3429 W Hidalgo Ave, Phoenix, AZ 85041 ",189466.71875,194000,-4533.28125,-0.02336742912371137,https://www.zillow.com/homedetails/3429-W-Hidalgo-Ave-Phoenix-AZ-85041/67781539_zpid/
1183088,"1769 S Oak St, Gilbert, AZ 85233 ",219456.59375,224000,-4543.40625,-0.02028306361607146,https://www.zillow.com/homedetails/1769-S-Oak-St-Gilbert-AZ-85233/8195376_zpid/
774099,"5402 E Duncan St, Mesa, AZ 85205 ",175336.96875,179900,-4563.03125,-0.025364264869371822,http://www.zillow.com/homedetails/5402-E-Duncan-St-Mesa-AZ-85205/7662542_zpid/
390851,"4038 W El Camino Dr, Phoenix, AZ 85051 ",175435.578125,180000,-4564.421875,-0.025357899305555542,https://www.zillow.com/homedetails/4038-W-El-Camino-Dr-Phoenix-AZ-85051/7752739_zpid/
375299,"4712 E Laredo Ln, Cave Creek, AZ 85331 ",344434.65625,349000,-4565.34375,-0.01308121418338104,https://www.zillow.com/homedetails/4712-E-Laredo-Ln-Cave-Creek-AZ-85331/18197876_zpid/
19352,"4323 E Smokehouse Trl, Cave Creek, AZ 85331 ",330327.375,334900,-4572.625,-0.013653702597790418,https://www.zillow.com/homedetails/4323-E-Smokehouse-Trl-Cave-Creek-AZ-85331/8829453_zpid/
7433040,"4115 E Tonto St, Phoenix, AZ 85044 ",324413.46875,329000,-4586.53125,-0.013940824468085089,https://www.zillow.com/homedetails/4115-E-Tonto-St-Phoenix-AZ-85044/8151100_zpid/
1545617,"23728 S Stoney Lake Dr, Sun Lakes, AZ 85248 ",360309.21875,364900,-4590.78125,-0.01258092970676894,https://www.zillow.com/homedetails/23728-S-Stoney-Lake-Dr-Sun-Lakes-AZ-85248/52431961_zpid/
7423011,"1518 W Jerome Ave, Mesa, AZ 85202 ",235408.46875,240000,-4591.53125,-0.01913138020833338,https://www.zillow.com/homedetails/1518-W-Jerome-Ave-Mesa-AZ-85202/7600401_zpid/
7397732,"9902 E Crystal Dr, Sun Lakes, AZ 85248 ",370387.1875,375000,-4612.8125,-0.012300833333333316,https://www.zillow.com/homedetails/9902-E-Crystal-Dr-Sun-Lakes-AZ-85248/52431494_zpid/
7415542,"6303 W Golden Ln, Glendale, AZ 85302 ",184383.015625,189000,-4616.984375,-0.024428488756613742,https://www.zillow.com/homedetails/6303-W-Golden-Ln-Glendale-AZ-85302/7704407_zpid/
4460970,"515 Earle St, Santa Rosa, CA 95404 ",394375.9375,399000,-4624.0625,-0.011589129072681725,https://www.zillow.com/homedetails/515-Earle-St-Santa-Rosa-CA-95404/15758248_zpid/
968273,"5135 W Ross Dr, Chandler, AZ 85226 ",380361.5625,385000,-4638.4375,-0.012047889610389606,https://www.zillow.com/homedetails/5135-W-Ross-Dr-Chandler-AZ-85226/8262538_zpid/
7429912,"1831 Willow Trl, Las Vegas, NV 89108 ",315356.625,320000,-4643.375,-0.014510546874999974,https://www.zillow.com/homedetails/1831-Willow-Trl-Las-Vegas-NV-89108/6997626_zpid/
3641109,"5604 Beach Mill Way, Las Vegas, NV 89130 ",175230.609375,179900,-4669.390625,-0.02595547873818793,https://www.zillow.com/homedetails/5604-Beach-Mill-Way-Las-Vegas-NV-89130/6904251_zpid/
1694297,"14227 W White Rock Dr, Sun City West, AZ 85375 ",302298.1875,307000,-4701.8125,-0.015315350162866448,https://www.zillow.com/homedetails/14227-W-White-Rock-Dr-Sun-City-West-AZ-85375/8114094_zpid/
6568470,"2217 Santa Cruz Ct, Fairfield, CA 94533 ",313239.375,318000,-4760.625,-0.014970518867924554,https://www.zillow.com/homedetails/2217-Santa-Cruz-Ct-Fairfield-CA-94533/15648886_zpid/
7462246,"1012 E Washington Ave, Gilbert, AZ 85234 ",335102.5625,339900,-4797.4375,-0.01411426154751394,https://www.zillow.com/homedetails/1012-E-Washington-Ave-Gilbert-AZ-85234/8276541_zpid/
7081131,"4647 SE 46th Ave, Portland, OR 97206 ",370189.4375,375000,-4810.5625,-0.01282816666666664,https://www.zillow.com/homedetails/4647-SE-46th-Ave-Portland-OR-97206/53968178_zpid/
7446872,"3645 E Aspen Ave, Mesa, AZ 85206 ",270178.28125,274990,-4811.71875,-0.017497795374377234,https://www.zillow.com/homedetails/3645-E-Aspen-Ave-Mesa-AZ-85206/125143145_zpid/
519838,"8912 W Cypress St, Phoenix, AZ 85037 ",170181.0625,175000,-4818.9375,-0.02753678571428575,https://www.zillow.com/homedetails/8912-W-Cypress-St-Phoenix-AZ-85037/7487068_zpid/
1659396,"10841 W Mimosa Dr, Sun City, AZ 85373 ",174670.6875,179500,-4829.3125,-0.026904247910863544,https://www.zillow.com/homedetails/10841-W-Mimosa-Dr-Sun-City-AZ-85373/8094303_zpid/
6755683,"5532 Oakwood Ridge St, Las Vegas, NV 89130 ",191160.953125,196000,-4839.046875,-0.02468901466836737,https://www.zillow.com/homedetails/5532-Oakwood-Ridge-St-Las-Vegas-NV-89130/6904691_zpid/
931393,"25053 W Illini St, Buckeye, AZ 85326 ",180060.8125,184900,-4839.1875,-0.026171917252568955,https://www.zillow.com/homedetails/25053-W-Illini-St-Buckeye-AZ-85326/67769476_zpid/
7373782,"1528 S Sandal, Mesa, AZ 85206 ",220159.90625,225000,-4840.09375,-0.02151152777777776,https://www.zillow.com/homedetails/1528-S-Sandal-Mesa-AZ-85206/7664940_zpid/
257630,"3338 W Monona Dr, Phoenix, AZ 85027 ",205059.140625,209900,-4840.859375,-0.023062693544545043,https://www.zillow.com/homedetails/3338-W-Monona-Dr-Phoenix-AZ-85027/7933445_zpid/
614246,"4722 E Calypso Ave, Mesa, AZ 85206 ",180027.84375,184900,-4872.15625,-0.02635022309356405,https://www.zillow.com/homedetails/4722-E-Calypso-Ave-Mesa-AZ-85206/7649098_zpid/
5262,"2710 E Augusta Ave, Chandler, AZ 85249 ",290123.96875,295000,-4876.03125,-0.016528919491525462,https://www.zillow.com/homedetails/2710-E-Augusta-Ave-Chandler-AZ-85249/52432227_zpid/
7448660,"4708 S Cabrio Ter, Mesa, AZ 85212 ",316508.25,321392,-4883.75,-0.01519561781251555,https://www.zillow.com/homedetails/4708-S-Cabrio-Ter-Mesa-AZ-85212/125120190_zpid/
1709679,"22624 N Las Positas Dr, Sun City West, AZ 85375 ",234889.125,239800,-4910.875,-0.020479045037531285,https://www.zillow.com/homedetails/22624-N-Las-Positas-Dr-Sun-City-West-AZ-85375/62738783_zpid/
304464,"3447 W King Dr, Anthem, AZ 85086 ",319086.0625,324000,-4913.9375,-0.01516647376543212,https://www.zillow.com/homedetails/3447-W-King-Dr-Anthem-AZ-85086/54050599_zpid/
7436594,"11956 W Locust Ln, Avondale, AZ 85323 ",201742.921875,206697,-4954.078125,-0.023967827907516837,https://www.zillow.com/homedetails/11956-W-Locust-Ln-Avondale-AZ-85323/95140930_zpid/
1847854,"9013 E Stoney Vista Dr, Sun Lakes, AZ 85248 ",254345.46875,259300,-4954.53125,-0.019107332240647867,https://www.zillow.com/homedetails/9013-E-Stoney-Vista-Dr-Sun-Lakes-AZ-85248/8227686_zpid/
7451170,"2882 Calaveras Dr, Fairfield, CA 94534 ",370041.78125,375000,-4958.21875,-0.013221916666666722,https://www.zillow.com/homedetails/2882-Calaveras-Dr-Fairfield-CA-94534/15726456_zpid/
935669,"25764 W Elizabeth Ave, Buckeye, AZ 85326 ",177035.84375,182000,-4964.15625,-0.027275583791208757,https://www.zillow.com/homedetails/25764-W-Elizabeth-Ave-Buckeye-AZ-85326/81966018_zpid/
1348294,"5361 W Augusta Ave, Glendale, AZ 85301 ",172026.21875,177000,-4973.78125,-0.028100459039548054,https://www.zillow.com/homedetails/5361-W-Augusta-Ave-Glendale-AZ-85301/7726244_zpid/
1193158,"683 W Princeton Ave, Gilbert, AZ 85233 ",334914.1875,339900,-4985.8125,-0.01466846866725513,https://www.zillow.com/homedetails/683-W-Princeton-Ave-Gilbert-AZ-85233/8280973_zpid/
1544787,"2063 W Olive Way, Chandler, AZ 85248 ",340012.75,345000,-4987.25,-0.014455797101449286,https://www.zillow.com/homedetails/2063-W-Olive-Way-Chandler-AZ-85248/52273196_zpid/
3639992,"5024 Tropical Glen Ct, Las Vegas, NV 89130 ",283995.4375,289000,-5004.5625,-0.01731682525951561,https://www.zillow.com/homedetails/5024-Tropical-Glen-Ct-Las-Vegas-NV-89130/52224597_zpid/
125223,"13424 W La Vina Dr, Sun City West, AZ 85375 ",303991.6875,309000,-5008.3125,-0.01620813106796115,https://www.zillow.com/homedetails/13424-W-La-Vina-Dr-Sun-City-West-AZ-85375/62738751_zpid/
7418409,"13011 Waldemere Dr, Houston, TX 77077 ",334863.9375,339900,-5036.0625,-0.014816306266548951,https://www.zillow.com/homedetails/13011-Waldemere-Dr-Houston-TX-77077/28362195_zpid/
63792,"41138 N Congressional Dr, Anthem, AZ 85086 ",364958.90625,370000,-5041.09375,-0.013624577702702756,https://www.zillow.com/homedetails/41138-N-Congressional-Dr-Anthem-AZ-85086/60962363_zpid/
1044937,"6012 S Danielson Way, Chandler, AZ 85249 ",307934.875,312999,-5064.125,-0.016179364790302797,https://www.zillow.com/homedetails/6012-S-Danielson-Way-Chandler-AZ-85249/8215534_zpid/
6758983,"6109 Topaz Valley Ave, Las Vegas, NV 89130 ",268916.34375,274000,-5083.65625,-0.0185534899635037,https://www.zillow.com/homedetails/6109-Topaz-Valley-Ave-Las-Vegas-NV-89130/6902909_zpid/
7466741,"2943 Cutting Blvd, Richmond, CA 94804 ",269806.0625,274900,-5093.9375,-0.018530147326300428,https://www.zillow.com/homedetails/2943-Cutting-Blvd-Richmond-CA-94804/18547062_zpid/
2802,"132 S 223rd Ave, Buckeye, AZ 85326 ",199788.609375,204900,-5111.390625,-0.024945781478770135,https://www.zillow.com/homedetails/132-S-223rd-Ave-Buckeye-AZ-85326/60962622_zpid/
7455309,"1291 E Linda Ln, Chandler, AZ 85225 ",374879.53125,380000,-5120.46875,-0.013474917763157901,https://www.zillow.com/homedetails/1291-E-Linda-Ln-Chandler-AZ-85225/8196149_zpid/
7452295,"11530 E Persimmon Ave, Mesa, AZ 85212 ",259765.296875,264900,-5134.703125,-0.019383552755756872,https://www.zillow.com/homedetails/11530-E-Persimmon-Ave-Mesa-AZ-85212/52273204_zpid/
2026408,"1279 S Vine Ct, Gilbert, AZ 85233 ",374748.96875,379900,-5151.03125,-0.01355891352987626,https://www.zillow.com/homedetails/1279-S-Vine-Ct-Gilbert-AZ-85233/8194995_zpid/
3641285,"5629 Balsam St, Las Vegas, NV 89130 ",230846.109375,236000,-5153.890625,-0.02183851959745764,https://www.zillow.com/homedetails/5629-Balsam-St-Las-Vegas-NV-89130/2102778654_zpid/
1318612,"4663 E Rakestraw Ln, Gilbert, AZ 85298 ",284729.6875,289900,-5170.3125,-0.01783481372887208,http://www.zillow.com/homedetails/4663-E-Rakestraw-Ln-Gilbert-AZ-85298/71623272_zpid/
6762469,"6936 Yellow Cosmos Ave, Las Vegas, NV 89130 ",227729.4375,232900,-5170.5625,-0.02220078359811073,https://www.zillow.com/homedetails/6936-Yellow-Cosmos-Ave-Las-Vegas-NV-89130/123486586_zpid/
7421673,"8731 E Keim Dr, Scottsdale, AZ 85250 ",384825.0625,390000,-5174.9375,-0.013269070512820558,https://www.zillow.com/homedetails/8731-E-Keim-Dr-Scottsdale-AZ-85250/7856009_zpid/
7462455,"11048 S Pewaukee St, Phoenix, AZ 85044 ",284709.65625,289900,-5190.34375,-0.017903910831321146,https://www.zillow.com/homedetails/11048-S-Pewaukee-St-Phoenix-AZ-85044/8257729_zpid/
7380266,"22706 N Wagon Wheel Dr, Sun City West, AZ 85375 ",294705.25,299900,-5194.75,-0.017321607202400835,https://www.zillow.com/homedetails/22706-N-Wagon-Wheel-Dr-Sun-City-West-AZ-85375/8122120_zpid/
1053414,"937 E Libra Pl, Chandler, AZ 85249 ",294693.6875,299900,-5206.3125,-0.01736016172057353,https://www.zillow.com/homedetails/937-E-Libra-Pl-Chandler-AZ-85249/58771034_zpid/
431353,"11217 W Palm Ln, Avondale, AZ 85392 ",214273.5625,219500,-5226.4375,-0.023810649202733458,https://www.zillow.com/homedetails/11217-W-Palm-Ln-Avondale-AZ-85392/50185834_zpid/
1891025,"6441 Ironbark Ln, Las Vegas, NV 89107 ",104762.4765625,109998,-5235.5234375,-0.04759653300514555,https://www.zillow.com/homedetails/6441-Ironbark-Ln-Las-Vegas-NV-89107/6960617_zpid/
7378506,"6916 Little Brook St, Las Vegas, NV 89131 ",269753.40625,275000,-5246.59375,-0.01907852272727273,https://www.zillow.com/homedetails/6916-Little-Brook-St-Las-Vegas-NV-89131/6894544_zpid/
2064318,"14311 Piping Rock Ln, Houston, TX 77077 ",237643.671875,242900,-5256.328125,-0.021639885240839818,https://www.zillow.com/homedetails/14311-Piping-Rock-Ln-Houston-TX-77077/28159472_zpid/
245199,"4455 E Badger Way, Phoenix, AZ 85044 ",279637.96875,284900,-5262.03125,-0.01846974815724811,https://www.zillow.com/homedetails/4455-E-Badger-Way-Phoenix-AZ-85044/8260779_zpid/
7456618,"4720 S Cabrio Ter, Mesa, AZ 85212 ",313372.96875,318651,-5278.03125,-0.01656367389400948,https://www.zillow.com/homedetails/4720-S-Cabrio-Ter-Mesa-AZ-85212/125132867_zpid/
1107740,"1079 W Folley St, Chandler, AZ 85224 ",314221.6875,319500,-5278.3125,-0.01652053990610325,https://www.zillow.com/homedetails/1079-W-Folley-St-Chandler-AZ-85224/8207940_zpid/
215391,"1415 E El Camino Dr, Phoenix, AZ 85020 ",344715.96875,350000,-5284.03125,-0.015097232142857187,https://www.zillow.com/homedetails/1415-E-El-Camino-Dr-Phoenix-AZ-85020/7790504_zpid/
7460951,"24666 W Romley Ln, Buckeye, AZ 85326 ",174582.828125,179900,-5317.171875,-0.02955626389660926,https://www.zillow.com/homedetails/24666-W-Romley-Ln-Buckeye-AZ-85326/2094852737_zpid/
72544,"3963 E Maplewood St, Gilbert, AZ 85297 ",234677.765625,240000,-5322.234375,-0.022175976562500033,https://www.zillow.com/homedetails/3963-E-Maplewood-St-Gilbert-AZ-85297/71622678_zpid/
1179550,"1357 W Clear Spring Dr, Gilbert, AZ 85233 ",342675.0625,348000,-5324.9375,-0.015301544540229917,https://www.zillow.com/homedetails/1357-W-Clear-Spring-Dr-Gilbert-AZ-85233/8178296_zpid/
857850,"11310 W Hadley St, Avondale, AZ 85323 ",194460.453125,199800,-5339.546875,-0.026724458833833786,https://www.zillow.com/homedetails/11310-W-Hadley-St-Avondale-AZ-85323/82385590_zpid/
1930931,"5601 W Alexander Rd, Las Vegas, NV 89130 ",284647.96875,290000,-5352.03125,-0.018455280172413824,https://www.zillow.com/homedetails/5601-W-Alexander-Rd-Las-Vegas-NV-89130/6932251_zpid/
7430113,"3664 SE 107th Ave Portland, OR 97266 ",324525.125,329900,-5374.875,-0.016292437102152113,https://www.zillow.com/homedetails/3664-SE-107th-Ave-Portland-OR-97266/2095145961_zpid/
972737,"5912 W Manzanita Ct, Chandler, AZ 85226 ",394621.40625,400000,-5378.59375,-0.013446484374999956,https://www.zillow.com/homedetails/5912-W-Manzanita-Ct-Chandler-AZ-85226/8261936_zpid/
7440123,"18070 W Statler St, Surprise, AZ 85388 ",240150.3125,245529,-5378.6875,-0.021906526316646913,https://www.zillow.com/homedetails/18070-W-Statler-St-Surprise-AZ-85388/95083748_zpid/
1549585,"26201 S Cedarcrest Dr, Sun Lakes, AZ 85248 ",319607.9375,324998,-5390.0625,-0.016584909753290744,https://www.zillow.com/homedetails/26201-S-Cedarcrest-Dr-Sun-Lakes-AZ-85248/8221801_zpid/
3646928,"2312 Stone Glen Ln, Las Vegas, NV 89134 ",344589.3125,349999,-5409.6875,-0.015456294160840489,https://www.zillow.com/homedetails/2312-Stone-Glen-Ln-Las-Vegas-NV-89134/6910837_zpid/
7428890,"233 San Bernardino Ct, Bay Point, CA 94565 ",344485.1875,349900,-5414.8125,-0.015475314375535842,https://www.zillow.com/homedetails/233-San-Bernardino-Ct-Bay-Point-CA-94565/18336843_zpid/
