property_id,transaction_log_id,id,address,neighborhood,bedrooms,bathrooms,sqft,source,origin_url,created_at,updated_at,latitude,longitude,elevation,lookup_address,id_1,price,transaction_status,date_listed,date_closed,days_on_market,created_at_1,updated_at_1,property_id_1,transaction_type
1112,1567,1112,"2942 W Montebello Ave, Phoenix, AZ 85017",Alahambra,3,2,1407,zillow_sf,http://www.zillow.com/homedetails/2942-W-Montebello-Ave-Phoenix-AZ-85017/7762917_zpid/,2015-08-24 02:25:12,2015-08-24 02:25:12,33.5206,-112.123,353.727,"2942 W Montebello Ave, Phoenix, AZ 85017, Alahambra",1567,999,open,2015-08-16,,,2015-08-24 02:26:38,2015-08-24 02:26:38,1112,rental
1005,1568,1005,"17633 N 35th Way, Phoenix, AZ 85032",Paradise Valley,3,2,1661,zillow_sf,http://www.zillow.com/homedetails/17633-N-35th-Way-Phoenix-AZ-85032/7998295_zpid/,2015-08-24 02:25:01,2015-08-28 15:35:53,33.6465,-112.003,449.396,"17633 N 35th Way, Phoenix, AZ 85032, Paradise Valley",1568,1100,open,2015-08-16,,,2015-08-24 02:26:38,2015-08-24 02:26:38,1005,rental
1121,1569,1121,"2035 N 64th Ln, Phoenix, AZ 85035",Maryvale,3,2,1280,zillow_sf,http://www.zillow.com/homedetails/2035-N-64th-Ln-Phoenix-AZ-85035/7490712_zpid/,2015-08-24 02:25:13,2015-08-28 15:36:26,33.4708,-112.198,325.186,"2035 N 64th Ln, Phoenix, AZ 85035, Maryvale",1569,875,open,2015-08-17,,,2015-08-24 02:26:38,2015-08-24 02:26:38,1121,rental
1109,1570,1109,"3028 N 48th Ave, Phoenix, AZ 85031",Maryvale,3,2,1884,zillow_sf,http://www.zillow.com/homedetails/3028-N-48th-Ave-Phoenix-AZ-85031/7510176_zpid/,2015-08-24 02:25:11,2015-08-28 15:36:25,33.4834,-112.162,332.216,"3028 N 48th Ave, Phoenix, AZ 85031, Maryvale",1570,940,open,2015-08-17,,,2015-08-24 02:26:38,2015-08-24 02:26:38,1109,rental
1082,1571,1082,"26704 N Babbling Brook Dr, Phoenix, AZ 85083",Deer Valley,3,2,1661,zillow_sf,http://www.zillow.com/homedetails/26704-N-Babbling-Brook-Dr-Phoenix-AZ-85083/82823553_zpid/,2015-08-24 02:25:09,2015-08-28 15:36:15,33.7262,-112.174,449.979,"26704 N Babbling Brook Dr, Phoenix, AZ 85083, Deer Valley",1571,1375,open,2015-08-17,,,2015-08-24 02:26:38,2015-08-24 02:26:38,1082,rental
847,1574,847,"16635 S 45th Pl, Phoenix, AZ 85048",Ahwatukee Foothills,3,2,2000,zillow_sf,http://www.zillow.com/homedetails/16635-S-45th-Pl-Phoenix-AZ-85048/8260024_zpid/,2015-08-24 02:24:46,2015-08-24 02:24:46,33.2947,-111.986,358.525,"16635 S 45th Pl, Phoenix, AZ 85048, Ahwatukee Foothills",1574,1545,open,2015-08-17,,,2015-08-24 02:26:38,2015-08-24 02:26:38,847,rental
652,1575,652,"3726 W Denton Ln, Phoenix, AZ 85019",Alahambra,4,2,1733,zillow_sf,http://www.zillow.com/homedetails/3726-W-Denton-Ln-Phoenix-AZ-85019/7719652_zpid/,2015-08-24 02:24:26,2015-08-24 02:24:26,33.5162,-112.14,350.53,"3726 W Denton Ln, Phoenix, AZ 85019, Alahambra",1575,995,open,2015-08-18,,,2015-08-24 02:26:38,2015-08-24 02:26:38,652,rental
887,1576,887,"3121 W Roberta Dr, Phoenix, AZ 85083",Deer Valley,4,2,1919,zillow_sf,http://www.zillow.com/homedetails/3121-W-Roberta-Dr-Phoenix-AZ-85083/55265072_zpid/,2015-08-24 02:24:49,2015-08-28 15:35:18,33.7426,-112.127,459.865,"3121 W Roberta Dr, Phoenix, AZ 85083, Deer Valley",1576,1400,open,2015-08-18,,,2015-08-24 02:26:38,2015-08-24 02:26:38,887,rental
1089,1577,1089,"6220 S 20th Gln, Phoenix, AZ 85041",South Mountain,3,2,1496,zillow_sf,http://www.zillow.com/homedetails/6220-S-20th-Gln-Phoenix-AZ-85041/2137405100_zpid/,2015-08-24 02:25:09,2015-08-24 02:25:09,33.3897,-112.103,331.065,"6220 S 20th Gln, Phoenix, AZ 85041, South Mountain",1577,1250,open,2015-08-18,,,2015-08-24 02:26:38,2015-08-24 02:26:38,1089,rental
865,1578,865,"4047 E Windrose Dr, Phoenix, AZ 85032",Paradise Valley,3,2,1248,zillow_sf,http://www.zillow.com/homedetails/4047-E-Windrose-Dr-Phoenix-AZ-85032/7825063_zpid/,2015-08-24 02:24:47,2015-08-28 15:35:11,33.602,-111.994,424.183,"4047 E Windrose Dr, Phoenix, AZ 85032, Paradise Valley",1578,1175,open,2015-08-18,,,2015-08-24 02:26:38,2015-08-24 02:26:38,865,rental
923,1579,923,"15239 N 10th Pl, Phoenix, AZ 85022",North Mountain,4,3,3572,zillow_sf,http://www.zillow.com/homedetails/15239-N-10th-Pl-Phoenix-AZ-85022/8008545_zpid/,2015-08-24 02:24:53,2015-08-28 15:35:28,33.625,-112.059,441.421,"15239 N 10th Pl, Phoenix, AZ 85022, North Mountain",1579,2500,open,2015-08-18,,,2015-08-24 02:26:38,2015-08-24 02:26:38,923,rental
1113,1581,1113,"15801 N 29th St, Phoenix, AZ 85032",Paradise Valley,2,2,1121,zillow_sf,http://www.zillow.com/homedetails/15801-N-29th-St-Phoenix-AZ-85032/2111784420_zpid/,2015-08-24 02:25:12,2015-08-27 07:48:52,33.6301,-112.018,438.504,"15801 N 29th St, Phoenix, AZ 85032, Paradise Valley",1581,850,open,2015-08-18,,,2015-08-24 02:26:38,2015-08-24 02:26:38,1113,rental
853,1583,853,"6624 S 19th Pl, Phoenix, AZ 85042",South Mountain,3,2,1867,zillow_sf,http://www.zillow.com/homedetails/6624-S-19th-Pl-Phoenix-AZ-85042/35964556_zpid/,2015-08-24 02:24:47,2015-08-24 02:24:47,33.3862,-112.039,348.726,"6624 S 19th Pl, Phoenix, AZ 85042, South Mountain",1583,1295,open,2015-08-19,,,2015-08-24 02:26:39,2015-08-24 02:26:39,853,rental
1060,1584,1060,"6836 S 8th Dr, Phoenix, AZ 85041",South Mountain,3,2,1560,zillow_sf,http://www.zillow.com/homedetails/6836-S-8th-Dr-Phoenix-AZ-85041/81979614_zpid/,2015-08-24 02:25:07,2015-08-28 15:36:08,33.384,-112.084,344.396,"6836 S 8th Dr, Phoenix, AZ 85041, South Mountain",1584,1200,open,2015-08-19,,,2015-08-24 02:26:39,2015-08-24 02:26:39,1060,rental
829,1585,829,"2327 W Avalon Dr, Phoenix, AZ 85015",Encanto,3,1,1160,zillow_sf,http://www.zillow.com/homedetails/2327-W-Avalon-Dr-Phoenix-AZ-85015/7518997_zpid/,2015-08-24 02:24:44,2015-08-24 02:24:44,33.4833,-112.11,336.518,"2327 W Avalon Dr, Phoenix, AZ 85015, Encanto",1585,750,open,2015-08-19,,,2015-08-24 02:26:39,2015-08-24 02:26:39,829,rental
957,1587,957,"22212 N 29th Dr, Phoenix, AZ 85027",Deer Valley,3,2,1529,zillow_sf,http://www.zillow.com/homedetails/22212-N-29th-Dr-Phoenix-AZ-85027/55265383_zpid/,2015-08-24 02:24:56,2015-08-24 02:24:56,33.688,-112.122,425.302,"22212 N 29th Dr, Phoenix, AZ 85027, Deer Valley",1587,1050,open,2015-08-21,,,2015-08-24 02:26:39,2015-08-24 02:26:39,957,rental
666,1588,666,"13624 N 44th Pl, Phoenix, AZ 85032",Paradise Valley,3,2,1468,zillow_sf,http://www.zillow.com/homedetails/13624-N-44th-Pl-Phoenix-AZ-85032/7822835_zpid/,2015-08-24 02:24:29,2015-08-24 02:24:29,33.6107,-111.986,429.627,"13624 N 44th Pl, Phoenix, AZ 85032, Paradise Valley",1588,1575,open,2015-08-21,,,2015-08-24 02:26:39,2015-08-24 02:26:39,666,rental
1024,1589,1024,"2215 N 94th Ave, Phoenix, AZ 85037",Maryvale,4,2,3050,zillow_sf,http://www.zillow.com/homedetails/2215-N-94th-Ave-Phoenix-AZ-85037/67762938_zpid/,2015-08-24 02:25:03,2015-08-24 02:25:03,33.4724,-112.262,312.075,"2215 N 94th Ave, Phoenix, AZ 85037, Maryvale",1589,1950,open,2015-08-21,,,2015-08-24 02:26:39,2015-08-24 02:26:39,1024,rental
691,1590,691,"9847 S 46th St, Phoenix, AZ 85044",Ahwatukee Foothills,4,2,1400,zillow_sf,http://www.zillow.com/homedetails/9847-S-46th-St-Phoenix-AZ-85044/8142395_zpid/,2015-08-24 02:24:31,2015-08-28 15:34:14,33.3566,-111.982,404.578,"9847 S 46th St, Phoenix, AZ 85044, Ahwatukee Foothills",1590,1125,open,2015-08-21,,,2015-08-24 02:26:39,2015-08-24 02:26:39,691,rental
915,1591,915,"3322 W Shumway Farm Rd, Phoenix, AZ 85041",Laveen,3,2,1553,zillow_sf,http://www.zillow.com/homedetails/3322-W-Shumway-Farm-Rd-Phoenix-AZ-85041/59899338_zpid/,2015-08-24 02:24:52,2015-08-24 02:24:52,33.3839,-112.131,322.876,"3322 W Shumway Farm Rd, Phoenix, AZ 85041, Laveen",1591,1050,open,2015-08-21,,,2015-08-24 02:26:39,2015-08-24 02:26:39,915,rental
1015,1592,1015,"4465 E Paradise Village Pkwy S, Phoenix, AZ 85032",Paradise Valley,2,2,1240,zillow_sf,http://www.zillow.com/homedetails/4465-E-Paradise-Village-Pkwy-S-Phoenix-AZ-85032/67805166_zpid/,2015-08-24 02:25:03,2015-08-24 02:25:03,33.5955,-111.982,419.952,"4465 E Paradise Village Pkwy S, Phoenix, AZ 85032, Paradise Valley",1592,1400,open,2015-08-21,,,2015-08-24 02:26:39,2015-08-24 02:26:39,1015,rental
930,1593,930,"1109 E Wong Way, Phoenix, AZ 85040",South Mountain,2,1,1000,zillow_sf,http://www.zillow.com/homedetails/1109-E-Wong-Way-Phoenix-AZ-85040/60977511_zpid/,2015-08-24 02:24:53,2015-08-28 15:35:32,33.3938,-112.057,339.724,"1109 E Wong Way, Phoenix, AZ 85040, South Mountain",1593,795,open,2015-08-21,,,2015-08-24 02:26:39,2015-08-24 02:26:39,930,rental
1039,1594,1039,"3327 W La Salle St, Phoenix, AZ 85041",Laveen,4,2,1601,zillow_sf,http://www.zillow.com/homedetails/3327-W-La-Salle-St-Phoenix-AZ-85041/71605325_zpid/,2015-08-24 02:25:05,2015-08-28 15:36:01,33.3967,-112.13,316.433,"3327 W La Salle St, Phoenix, AZ 85041, Laveen",1594,1100,open,2015-08-21,,,2015-08-24 02:26:39,2015-08-24 02:26:39,1039,rental
1002,1595,1002,"42323 N 46th Dr, Phoenix, AZ 85086",New Village,3,2,2293,zillow_sf,http://www.zillow.com/homedetails/42323-N-46th-Dr-Phoenix-AZ-85086/67774906_zpid/,2015-08-24 02:25:01,2015-08-28 15:35:51,33.8694,-112.159,570.353,"42323 N 46th Dr, Phoenix, AZ 85086, New Village",1595,1300,open,2015-08-21,,,2015-08-24 02:26:39,2015-08-24 02:26:39,1002,rental
1079,1596,1079,"5124 W Andrea Dr, Phoenix, AZ 85083",Deer Valley,4,3,3813,zillow_sf,http://www.zillow.com/homedetails/5124-W-Andrea-Dr-Phoenix-AZ-85083/72292081_zpid/,2015-08-24 02:25:09,2015-08-28 15:36:13,33.7266,-112.17,451.348,"5124 W Andrea Dr, Phoenix, AZ 85083, Deer Valley",1596,2150,open,2015-08-21,,,2015-08-24 02:26:39,2015-08-24 02:26:39,1079,rental
1037,1597,1037,"311 W Georgia Ave, Phoenix, AZ 85013",Alahambra,3,3,4000,zillow_sf,http://www.zillow.com/homedetails/311-W-Georgia-Ave-Phoenix-AZ-85013/7801750_zpid/,2015-08-24 02:25:05,2015-08-28 15:36:00,33.5145,-112.079,347.321,"311 W Georgia Ave, Phoenix, AZ 85013, Alahambra",1597,6000,open,2015-08-21,,,2015-08-24 02:26:39,2015-08-24 02:26:39,1037,rental
1115,1598,1115,"7724 N 14th St, Phoenix, AZ 85020",Camelback East,3,2,1803,zillow_sf,http://www.zillow.com/homedetails/7724-N-14th-St-Phoenix-AZ-85020/95150871_zpid/,2015-08-24 02:25:12,2015-08-24 02:26:30,33.55,-112.052,386.797,"7724 N 14th St, Phoenix, AZ 85020, Camelback East",1598,2500,open,2015-08-21,,,2015-08-24 02:26:39,2015-08-24 02:26:39,1115,rental
999,1599,999,"3836 E Mulberry Dr, Phoenix, AZ 85018",Camelback East,3,1,1007,zillow_sf,http://www.zillow.com/homedetails/3836-E-Mulberry-Dr-Phoenix-AZ-85018/7564450_zpid/,2015-08-24 02:25:01,2015-08-28 15:35:49,33.487,-111.998,363.525,"3836 E Mulberry Dr, Phoenix, AZ 85018, Camelback East",1599,995,open,2015-08-21,,,2015-08-24 02:26:39,2015-08-24 02:26:39,999,rental
1111,1600,1111,"1805 W Straight Arrow Ln, Phoenix, AZ 85085",North Gateway,3,2,2214,zillow_sf,http://www.zillow.com/homedetails/1805-W-Straight-Arrow-Ln-Phoenix-AZ-85085/95176387_zpid/,2015-08-24 02:25:11,2015-08-24 02:25:11,33.7333,-112.098,473.322,"1805 W Straight Arrow Ln, Phoenix, AZ 85085, North Gateway",1600,2050,open,2015-08-21,,,2015-08-24 02:26:39,2015-08-24 02:26:39,1111,rental
975,1601,975,"24409 N 40th Ave, Glendale, AZ 85310",Deer Valley,4,3,2723,zillow_sf,http://www.zillow.com/homedetails/24409-N-40th-Ave-Glendale-AZ-85310/7931443_zpid/,2015-08-24 02:24:59,2015-08-24 02:24:59,33.7077,-112.145,428.448,"24409 N 40th Ave, Glendale, AZ 85310, Deer Valley",1601,1950,open,2015-08-21,,,2015-08-24 02:26:39,2015-08-24 02:26:39,975,rental
1032,1602,1032,"3979 E Pollack St, Phoenix, AZ 85042",South Mountain,3,2,1458,zillow_sf,http://www.zillow.com/homedetails/3979-E-Pollack-St-Phoenix-AZ-85042/71599943_zpid/,2015-08-24 02:25:05,2015-08-24 02:25:05,33.3804,-111.996,362.844,"3979 E Pollack St, Phoenix, AZ 85042, South Mountain",1602,1215,open,2015-08-21,,,2015-08-24 02:26:39,2015-08-24 02:26:39,1032,rental
1017,1603,1017,"25426 N Hackberry Dr, Phoenix, AZ 85083",Deer Valley,5,3,3482,zillow_sf,http://www.zillow.com/homedetails/25426-N-Hackberry-Dr-Phoenix-AZ-85083/52426580_zpid/,2015-08-24 02:25:03,2015-08-28 15:35:54,33.7168,-112.147,429.627,"25426 N Hackberry Dr, Phoenix, AZ 85083, Deer Valley",1603,1850,open,2015-08-21,,,2015-08-24 02:26:40,2015-08-24 02:26:40,1017,rental
1055,1604,1055,"2315 E La Salle St, Phoenix, AZ 85040",South Mountain,4,2,3073,zillow_sf,http://www.zillow.com/homedetails/2315-E-La-Salle-St-Phoenix-AZ-85040/71612746_zpid/,2015-08-24 02:25:07,2015-08-24 02:25:07,33.3974,-112.032,339.732,"2315 E La Salle St, Phoenix, AZ 85040, South Mountain",1604,1550,open,2015-08-21,,,2015-08-24 02:26:40,2015-08-24 02:26:40,1055,rental
1006,1605,1006,"2725 W Redwood Ln, Phoenix, AZ 85045",Ahwatukee Foothills,5,3,3152,zillow_sf,http://www.zillow.com/homedetails/2725-W-Redwood-Ln-Phoenix-AZ-85045/59265629_zpid/,2015-08-24 02:25:01,2015-08-24 02:25:01,33.2923,-112.119,336.955,"2725 W Redwood Ln, Phoenix, AZ 85045, Ahwatukee Foothills",1605,1995,open,2015-08-22,,,2015-08-24 02:26:40,2015-08-24 02:26:40,1006,rental
1009,1606,1009,"3002 W Tierra Buena Ln, Phoenix, AZ 85053",Deer Valley,3,2,1822,zillow_sf,http://www.zillow.com/homedetails/3002-W-Tierra-Buena-Ln-Phoenix-AZ-85053/7954237_zpid/,2015-08-24 02:25:02,2015-08-24 02:25:02,33.6291,-112.122,399.509,"3002 W Tierra Buena Ln, Phoenix, AZ 85053, Deer Valley",1606,1150,open,2015-08-22,,,2015-08-24 02:26:40,2015-08-24 02:26:40,1009,rental
1022,1608,1022,"2407 W Via Dona Rd, Phoenix, AZ 85085",Deer Valley,4,2,2232,zillow_sf,http://www.zillow.com/homedetails/2407-W-Via-Dona-Rd-Phoenix-AZ-85085/67791440_zpid/,2015-08-24 02:25:03,2015-08-28 15:35:57,33.7405,-112.11,462.685,"2407 W Via Dona Rd, Phoenix, AZ 85085, Deer Valley",1608,1495,open,2015-08-22,,,2015-08-24 02:26:40,2015-08-24 02:26:40,1022,rental
770,1609,770,"4607 E Cheyenne Dr, Phoenix, AZ 85044",Ahwatukee Foothills,2,2,1200,zillow_sf,http://www.zillow.com/homedetails/4607-E-Cheyenne-Dr-Phoenix-AZ-85044/8149685_zpid/,2015-08-24 02:24:39,2015-08-28 15:34:37,33.3476,-111.984,394.889,"4607 E Cheyenne Dr, Phoenix, AZ 85044, Ahwatukee Foothills",1609,1200,open,2015-08-22,,,2015-08-24 02:26:40,2015-08-24 02:26:40,770,rental
1019,1610,1019,"1656 E Mitchell Dr, Phoenix, AZ 85016",Encanto,2,1,757,zillow_sf,http://www.zillow.com/homedetails/1656-E-Mitchell-Dr-Phoenix-AZ-85016/7540514_zpid/,2015-08-24 02:25:03,2015-08-28 15:35:55,33.4891,-112.045,343.449,"1656 E Mitchell Dr, Phoenix, AZ 85016, Encanto",1610,700,open,2015-08-23,,,2015-08-24 02:26:40,2015-08-24 02:26:40,1019,rental
1301,1775,1301,"11845 S 46th St, Phoenix, AZ 85044",Ahwatukee Foothills,3,2,2075,zillow_ph,http://www.zillow.com/homedetails/11845-S-46th-St-Phoenix-AZ-85044/8258327_zpid/,2015-08-27 07:48:52,2015-08-27 07:48:52,33.3382,-111.987,390.427,"11845 S 46th St, Phoenix, AZ 85044, Ahwatukee Foothills",1775,1695,open,2012-11-10,,,2015-08-27 07:48:59,2015-08-27 07:48:59,1301,rental
1302,1776,1302,"16030 S 36th St, Phoenix, AZ 85048",Ahwatukee Foothills,3,2,2535,zillow_ph,http://www.zillow.com/homedetails/16030-S-36th-St-Phoenix-AZ-85048/8162988_zpid/,2015-08-27 07:48:52,2015-08-27 07:48:52,33.3004,-112.006,363.152,"16030 S 36th St, Phoenix, AZ 85048, Ahwatukee Foothills",1776,2195,closed,2013-01-27,2013-01-27,0,2015-08-27 07:48:59,2015-08-27 07:48:59,1302,rental
1303,1778,1303,"6315 N 16th St, Phoenix, AZ 85016",Camelback East,2,1,885,zillow_ph,http://www.zillow.com/homedetails/6315-N-16th-St-Phoenix-AZ-85016/2111852039_zpid/,2015-08-27 07:48:52,2015-08-27 07:48:52,33.5295,-112.047,366.376,"6315 N 16th St, Phoenix, AZ 85016, Camelback East",1778,645,open,2013-07-16,,,2015-08-27 07:48:59,2015-08-27 07:48:59,1303,rental
1304,1779,1304,"E Paradise Ln Scottsdale, AZ 85254",,4,3,2616,zillow_ph,http://www.zillow.com/homedetails/E-Paradise-Ln-Scottsdale-AZ-85254/2106483830_zpid/,2015-08-27 07:48:52,2015-08-27 07:48:52,33.6332,-111.952,450.253,"E Paradise Ln Scottsdale, AZ 85254, ",1779,6500,open,2014-06-13,,,2015-08-27 07:48:59,2015-08-27 07:48:59,1304,rental
1305,1780,1305,"(Undisclosed Address) Glendale, AZ 85308",,4,2,2365,zillow_ph,http://www.zillow.com/homedetails/(Undisclosed-Address)-Glendale-AZ-85308/2143755300_zpid/,2015-08-27 07:48:52,2015-08-27 07:48:52,33.6645,-112.203,381.749,"(Undisclosed Address) Glendale, AZ 85308, ",1780,4000,open,2014-06-13,,,2015-08-27 07:48:59,2015-08-27 07:48:59,1305,rental
1306,1783,1306,"6901 S Central Ave Mobile Home, Phoenix, AZ 85042",South Mountain,2,1,1500,zillow_ph,http://www.zillow.com/homedetails/6901-S-Central-Ave-Mobile-Home-Phoenix-AZ-85042/2103266906_zpid/,2015-08-27 07:48:53,2015-08-28 15:36:59,33.3763,-112.036,366.105,"6901 S Central Ave Mobile Home, Phoenix, AZ 85042, South Mountain",1783,750,open,2015-02-20,,,2015-08-27 07:48:59,2015-08-27 07:48:59,1306,rental
1307,1784,1307,"W Soft Wind Dr Glendale, AZ 85310",,3,2,1951,zillow_ph,http://www.zillow.com/homedetails/W-Soft-Wind-Dr-Glendale-AZ-85310/2103020237_zpid/,2015-08-27 07:48:53,2015-08-28 15:37:00,33.7025,-112.169,425.075,"W Soft Wind Dr Glendale, AZ 85310, ",1784,3000,open,2015-03-13,,,2015-08-27 07:48:59,2015-08-27 07:48:59,1307,rental
1309,1786,1309,"1015 E Meadowbrook Ave, Phoenix, AZ 85014",Camelback East,2,1,1100,zillow_ph,http://www.zillow.com/homedetails/1015-E-Meadowbrook-Ave-Phoenix-AZ-85014/7769425_zpid/,2015-08-27 07:48:53,2015-08-27 07:48:53,33.5035,-112.06,344.506,"1015 E Meadowbrook Ave, Phoenix, AZ 85014, Camelback East",1786,730,open,2015-07-06,,,2015-08-27 07:48:59,2015-08-27 07:48:59,1309,rental
1310,1787,1310,"E Sheridan St Phoenix, AZ 85008",,3,1,900,zillow_ph,http://www.zillow.com/homedetails/E-Sheridan-St-Phoenix-AZ-85008/2139260574_zpid/,2015-08-27 07:48:53,2015-08-27 07:48:53,33.4749,-112.016,349.76,"E Sheridan St Phoenix, AZ 85008, ",1787,1000,open,2015-08-24,,,2015-08-27 07:49:00,2015-08-27 07:49:00,1310,rental
1311,1788,1311,"5801 W Osborn Road Sold, Phoenix, AZ 85031",Maryvale,3,2,1482,zillow_ph,http://www.zillow.com/homedetails/5801-W-Osborn-Road-Sold-Phoenix-AZ-85031/2101309151_zpid/,2015-08-27 07:48:53,2015-08-27 07:48:53,33.4968,-112.161,341.357,"5801 W Osborn Road Sold, Phoenix, AZ 85031, Maryvale",1788,900,open,2015-08-25,,,2015-08-27 07:49:00,2015-08-27 07:49:00,1311,rental
1312,1789,1312,"212 W Roma Ave, Phoenix, AZ 85013",Encanto,3,2,1500,zillow_ph,http://www.zillow.com/homedetails/212-W-Roma-Ave-Phoenix-AZ-85013/7770131_zpid/,2015-08-27 07:48:54,2015-08-27 07:48:54,33.5014,-112.077,342.215,"212 W Roma Ave, Phoenix, AZ 85013, Encanto",1789,1395,open,2015-08-25,,,2015-08-27 07:49:00,2015-08-27 07:49:00,1312,rental
1313,1790,1313,"W Diana Ave Phoenix, AZ 85051",,3,2,1113,zillow_ph,http://www.zillow.com/homedetails/W-Diana-Ave-Phoenix-AZ-85051/2121410476_zpid/,2015-08-27 07:48:54,2015-08-27 07:48:54,33.5625,-112.135,370.052,"W Diana Ave Phoenix, AZ 85051, ",1790,975,open,2015-08-25,,,2015-08-27 07:49:00,2015-08-27 07:49:00,1313,rental
449,1831,449,"88 King St APT 919, San Francisco, CA 94107",South Beach,2,2,1145,zillow_sf,http://www.zillow.com/homedetails/88-King-St-APT-919-San-Francisco-CA-94107/80746344_zpid/,2015-08-23 20:31:22,2015-08-27 08:46:41,37.7807,-122.389,3.50702,"88 King St APT 919, San Francisco, CA 94107, South Beach",1831,4200,open,2011-02-09,,,2015-08-27 08:46:45,2015-08-27 08:46:45,449,rental
469,1833,469,"74 New Montgomery St UNIT 702, San Francisco, CA 94105",Yerba Buena,2,2,1069,zillow_sf,http://www.zillow.com/homedetails/74-New-Montgomery-St-UNIT-702-San-Francisco-CA-94105/83154141_zpid/,2015-08-23 20:31:22,2015-08-28 15:33:07,37.7875,-122.401,7.64144,"74 New Montgomery St UNIT 702, San Francisco, CA 94105, Yerba Buena",1833,5000,open,2011-05-18,,,2015-08-27 08:46:45,2015-08-27 08:46:45,469,rental
433,1841,433,"374 Victoria St, San Francisco, CA 94132",Ingleside Heights,3,1,1350,zillow_sf,http://www.zillow.com/homedetails/374-Victoria-St-San-Francisco-CA-94132/15193169_zpid/,2015-08-23 20:31:20,2015-08-28 15:32:52,37.7175,-122.465,141.75,"374 Victoria St, San Francisco, CA 94132, Ingleside Heights",1841,2850,open,2012-09-24,,,2015-08-27 08:46:45,2015-08-27 08:46:45,433,rental
412,1843,412,"840 Sloat Blvd, San Francisco, CA 94132",Pine Lake Park,3,2,1923,zillow_sf,http://www.zillow.com/homedetails/840-Sloat-Blvd-San-Francisco-CA-94132/15126499_zpid/,2015-08-23 20:31:19,2015-08-23 20:31:19,37.7361,-122.484,22.8127,"840 Sloat Blvd, San Francisco, CA 94132, Pine Lake Park",1843,3200,open,2012-10-19,,,2015-08-27 08:46:46,2015-08-27 08:46:46,412,rental
482,1966,482,"435 China Basin St, San Francisco, CA 94158",Mission Bay,2,2,1593,zillow_sf,http://www.zillow.com/homedetails/435-China-Basin-St-San-Francisco-CA-94158/2115710005_zpid/,2015-08-23 20:31:24,2015-08-23 20:31:24,37.7716,-122.389,1.8728,"435 China Basin St, San Francisco, CA 94158, Mission Bay",1966,2000,open,2012-11-30,,,2015-08-27 08:47:18,2015-08-27 08:47:18,482,rental
462,1850,462,"225 Claremont Blvd, San Francisco, CA 94127",West Portal,4,2,2100,zillow_sf,http://www.zillow.com/homedetails/225-Claremont-Blvd-San-Francisco-CA-94127/15135381_zpid/,2015-08-23 20:31:22,2015-08-28 15:33:03,37.7417,-122.464,126.915,"225 Claremont Blvd, San Francisco, CA 94127, West Portal",1850,4950,open,2013-10-17,,,2015-08-27 08:46:46,2015-08-27 08:46:46,462,rental
485,1969,485,"400 Spear St, San Francisco, CA 94105",South Beach,2,2,1450,zillow_sf,http://www.zillow.com/homedetails/400-Spear-St-San-Francisco-CA-94105/2110481142_zpid/,2015-08-23 20:31:24,2015-08-28 15:33:11,37.7884,-122.389,3.44822,"400 Spear St, San Francisco, CA 94105, South Beach",1969,3650,open,2013-10-25,,,2015-08-27 08:47:18,2015-08-27 08:47:18,485,rental
1334,1973,1334,"443 Cole St, San Francisco, CA 94117",Haight-Ashbury,3,2,2200,zillow_sf,http://www.zillow.com/homedetails/443-Cole-St-San-Francisco-CA-94117/59700229_zpid/,2015-08-27 08:46:41,2015-08-27 08:46:41,37.771,-122.451,83.3993,"443 Cole St, San Francisco, CA 94117, Haight-Ashbury",1973,6400,open,2014-07-26,,,2015-08-27 08:47:18,2015-08-27 08:47:18,1334,rental
464,1857,464,"201 Sansome St UNIT 1001, San Francisco, CA 94104",Financial District,2,2,1000,zillow_sf,http://www.zillow.com/homedetails/201-Sansome-St-UNIT-1001-San-Francisco-CA-94104/79841905_zpid/,2015-08-23 20:31:22,2015-08-28 15:33:04,37.7922,-122.401,4.57521,"201 Sansome St UNIT 1001, San Francisco, CA 94104, Financial District",1857,5950,open,2014-07-02,,,2015-08-27 08:46:46,2015-08-27 08:46:46,464,rental
481,1859,481,"501 Beale St, San Francisco, CA 94105",South Beach,2,2,1160,zillow_sf,http://www.zillow.com/homedetails/501-Beale-St-San-Francisco-CA-94105/2105529391_zpid/,2015-08-23 20:31:24,2015-08-23 20:31:24,37.7863,-122.389,2.86181,"501 Beale St, San Francisco, CA 94105, South Beach",1859,5750,open,2014-08-19,,,2015-08-27 08:46:46,2015-08-27 08:46:46,481,rental
441,1871,441,"339 Elsie St, San Francisco, CA 94110",Bernal Heights,4,3,1850,zillow_sf,http://www.zillow.com/homedetails/339-Elsie-St-San-Francisco-CA-94110/15162738_zpid/,2015-08-23 20:31:21,2015-08-23 20:31:21,37.7387,-122.42,86.9865,"339 Elsie St, San Francisco, CA 94110, Bernal Heights",1871,7500,open,2015-01-14,,,2015-08-27 08:46:46,2015-08-27 08:46:46,441,rental
