,address,ypred,list,gain-loss,rent,cap rate
4094126,"3932 N Fontana Ave, Tucson, AZ 85705 ",154316.109375,120000,34316.109375,952.5640258789062,0.09525640462239583
4089031,"1643 W Bitter Orange St, Tucson, AZ 85705 ",137279.890625,103000,34279.890625,952.5640258789062,0.1109783354824029
4115982,"5909 E Calle Silvosa, Tucson, AZ 85711 ",108629.6640625,74350,34279.6640625,2082.126953125,0.3360527698386012
4115316,"5725 E 34th St, Tucson, AZ 85711 ",154157.203125,119900,34257.203125,2082.126953125,0.20838635060467056
4089804,"1937 W Southbrooke Cir, Tucson, AZ 85705 ",133896.078125,99900,33996.078125,1695.1640625,0.2036233108108108
4090067,"1985 W Southbrooke Cir, Tucson, AZ 85705 ",133896.078125,99900,33996.078125,1695.1640625,0.2036233108108108
4089163,"1735 N 6th Ave, Tucson, AZ 85705 ",123864.0390625,89900,33964.0390625,1695.1640625,0.22627328976640712
4097429,"632 W Mabel St, Tucson, AZ 85705 ",123864.0390625,89900,33964.0390625,1695.1640625,0.22627328976640712
4205873,"1545 W Hegel Ln, Tucson, AZ 85705 ",193847.359375,159900,33947.359375,1695.1640625,0.12721681519699812
4205595,"1521 W Otilia Dr, Tucson, AZ 85705 ",162909.859375,129000,33909.859375,1695.1640625,0.15768968023255814
